Name,Prop,Line,Team,Opponent,Per_Min_Avg,Per_Min_L5,Per_Min_L10,Variance,Confidence%,Samples,Injury_Status,Injury_Multiplier,Matchup_Rank,Matchup_Scalar,Expected_Minutes
Christian Walker,o1.5 Total Bases,0,HOU,BOS,0,0,0,0,0,0,Available,1,15,0.5,32
Christian Walker,o1.5 Hits + Runs + RBIs,0,HOU,BOS,0,0,0,0,0,0,Available,1,15,0.5,32
Yordan Alvarez,o0.5 Singles,0,HOU,BOS,0,0,0,0,0,0,Available,1,15,0.5,32
Yainer Diaz,o1.5 Hits + Runs + RBIs,0,HOU,BOS,0,0,0,0,0,0,Available,1,15,0.5,32
Yainer Diaz,o0.5 Singles,0,HOU,BOS,0,0,0,0,0,0,Available,1,15,0.5,32
Pete Alonso,o1.5 Hits + Runs + RBIs,0,BAL,NYY,0,0,0,0,0,0,Available,1,3,0.9,32
Josh Naylor,o0.5 Hits,0,SEA,KC,0,0,0,0,0,0,Available,1,28,0.06666666666666667,32
Mickey Moniak,o0.5 Singles,0,COL,ATL,0,0,0,0,0,0,Available,1,15,0.5,32
Michael Busch,o0.5 Hits,0,CHC,ARI,0,0,0,0,0,0,Available,1,5,0.8333333333333334,32
Nathaniel Lowe,o0.5 Hits,0,CIN,PIT,0,0,0,0,0,0,Available,1,30,0,32
Tristan Peters,o0.5 Hits,0,CWS,,0,0,0,0,0,0,Available,1,15,0.5,32
Riley Greene,o1.5 Hits + Runs + RBIs,0,DET,TEX,0,0,0,0,0,0,Available,1,24,0.2,32
Bo Bichette,o1.5 Hits + Runs + RBIs,0,NYM,LAA,0,0,0,0,0,0,Available,1,19,0.36666666666666664,32
Spencer Torkelson,o1.5 Hits + Runs + RBIs,0,DET,TEX,0,0,0,0,0,0,Available,1,24,0.2,32
Pete Alonso,o0.5 Runs,0,BAL,NYY,0,0,0,0,0,0,Available,1,15,0.5,32
Max Muncy,o1.5 Hits + Runs + RBIs,0,LAD,STL,0,0,0,0,0,0,Available,1,18,0.4,32
Ozzie Albies,o2.5 Hits + Runs + RBIs,0,ATL,COL,0,0,0,0,0,0,Available,1,17,0.43333333333333335,32
Kazuma Okamoto,o1.5 Hits + Runs + RBIs,0,TOR,MIN,0,0,0,0,0,0,Available,1,13,0.5666666666666667,32
Nathaniel Lowe,o1.5 Hits + Runs + RBIs,0,CIN,PIT,0,0,0,0,0,0,Available,1,30,0,32
Vladimir Guerrero Jr.,o0.5 Runs,0,TOR,MIN,0,0,0,0,0,0,Available,1,15,0.5,32
Ryan McMahon,o0.5 Hits + Runs + RBIs,0,NYY,BAL,0,0,0,0,0,0,Available,1,11,0.6333333333333333,32
Adley Rutschman,o0.5 Singles,0,BAL,NYY,0,0,0,0,0,0,Available,1,15,0.5,32
Samuel Basallo,o0.5 Singles,0,BAL,NYY,0,0,0,0,0,0,Available,1,15,0.5,32
Matt Olson,o2.5 Total Bases,0,ATL,COL,0,0,0,0,0,0,Available,1,15,0.5,32
Tristan Peters,o0.5 Singles,0,CWS,,0,0,0,0,0,0,Available,1,15,0.5,32
JP Crawford,o0.5 Singles,0,SEA,KC,0,0,0,0,0,0,Available,1,15,0.5,32
Marcelo Mayer,o0.5 Singles,0,BOS,HOU,0,0,0,0,0,0,Available,1,15,0.5,32
Ryan McMahon,o0.5 Hits,0,NYY,BAL,0,0,0,0,0,0,Available,1,11,0.6333333333333333,32
Kazuma Okamoto,o2.5 Hits + Runs + RBIs,0,TOR,MIN,0,0,0,0,0,0,Available,1,13,0.5666666666666667,32
Kazuma Okamoto,o0.5 RBIs,0,TOR,MIN,0,0,0,0,0,0,Available,1,13,0.5666666666666667,32
Miguel Vargas,o0.5 Singles,0,CWS,,0,0,0,0,0,0,Available,1,15,0.5,32
Bobby Witt Jr.,o0.5 Runs,0,KC,SEA,0,0,0,0,0,0,Available,1,15,0.5,32
Jackson Chourio,o0.5 Hits,0,MIL,WSH,0,0,0,0,0,0,Available,1,29,0.03333333333333333,32
Chase Petty,o2.5 Strikeouts,0,CIN,PIT,0,0,0,0,0,0,Available,1,30,0,32
Randy Vasquez,o3.5 Strikeouts,0,SD,CHW,0,0,0,0,0,0,Available,1,14,0.5333333333333333,32
